SYMBOL,COUNTRY,WEBSITE,INDUSTRY,SECTOR
PRM,United States,https://www.perimeter-solutions.com,Specialty Chemicals,Basic Materials
SPR,United States,https://www.spiritaero.com,Aerospace & Defense,Industrials
CELC,United States,https://www.celcuity.com,Biotechnology,Healthcare
LANDM,United States,https://www.gladstonefarms.com,REIT—Specialty,Real Estate
SRV,United States,https://www.swankfunds.com/our-fund.asp,Asset Management,Financial Services
BSM,United States,https://www.blackstoneminerals.com,Oil & Gas E&P,Energy
CUE,United States,https://www.cuebiopharma.com,Biotechnology,Healthcare
DXCM,United States,https://www.dexcom.com,Medical Devices,Healthcare
WIT,India,https://www.wipro.com,Information Technology Services,Technology
SRDX,United States,https://www.surmodics.com,Medical Devices,Healthcare
ATIF,United States,https://ir.atifchina.com,Capital Markets,Financial Services
LVTX,Netherlands,https://www.lavatherapeutics.com,Biotechnology,Healthcare
USAS,Canada,https://www.americas-gold.com,Other Industrial Metals & Mining,Basic Materials
FAT,United States,https://www.fatbrands.com,Restaurants,Consumer Cyclical
CAF,United States,https://www.morganstanley.com/msim/portal/site/US/template.PAGE/?msimPageTitle=productdetail_us_fp_ii&u=a2050c555a53daf33d3afb1051a9e009&fund=1365&sc=NO,Asset Management,Financial Services
AGNCL,United States,https://www.agnc.com,REIT—Mortgage,Real Estate
MRUS,Netherlands,https://www.merus.nl,Biotechnology,Healthcare
MLAB,United States,https://www.mesalabs.com,Scientific & Technical Instruments,Technology
SABA,United States,https://www.sabacef.com/saba-income-opportunities-fund-ii,Asset Management,Financial Services
PNBK,United States,https://bankpatriot.com,Banks—Regional,Financial Services
LPA,United States,https://ir.lpamericas.com,Real Estate—Development,Real Estate
BPYPN,Bermuda,https://www.bpy.brookfield.com,Real Estate Services,Real Estate
IBTA,United States,https://www.ibotta.com,Software—Application,Technology
CGTX,United States,https://www.cogrx.com,Biotechnology,Healthcare
CRIS,United States,https://www.curis.com,Biotechnology,Healthcare
DYCQR,United Kingdom,,,
ACR,United States,https://www.acresreit.com,REIT—Mortgage,Real Estate
FLGC,United States,https://www.floragrowth.com,Drug Manufacturers—Specialty & Generic,Healthcare
HOFT,United States,https://www.hookerfurniture.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical
CULP,United States,https://www.culp.com,Textile Manufacturing,Consumer Cyclical
TRGP,United States,https://www.targaresources.com,Oil & Gas Midstream,Energy
FBP,United States,https://www.1firstbank.com,Banks—Regional,Financial Services
MLSS,United States,https://www.milestonescientific.com,Medical Instruments & Supplies,Healthcare
BURU,United States,https://www.nuburu.net,Specialty Industrial Machinery,Industrials
NUKKW,United States,https://www.nukk.com,Software—Application,Technology
BTI,United Kingdom,https://www.bat.com,Tobacco,Consumer Defensive
BWAY,Israel,https://www.brainsway.com,Medical Devices,Healthcare
PSTX,United States,https://poseida.com,Biotechnology,Healthcare
BDJ,United States,https://www.blackrock.com/investing/products/240225/blackrock-enhanced-equity-dividend-trust-usd-fund,Asset Management,Financial Services
BATRK,United States,https://www.bravesholdings.com,Entertainment,Communication Services
DH,United States,https://www.definitivehc.com,Health Information Services,Healthcare
PCTTU,United States,https://www.purecycle.com,Pollution & Treatment Controls,Industrials
CHSCN,United States,https://www.chsinc.com,Farm Products,Consumer Defensive
AZO,United States,https://www.autozone.com,Specialty Retail,Consumer Cyclical
MNSB,United States,https://mstreetbank.com,Banks—Regional,Financial Services
IMTX,Germany,https://www.immatics.com,Biotechnology,Healthcare
FSS,United States,https://www.federalsignal.com,Pollution & Treatment Controls,Industrials
PRFX,Israel,https://www.painreform.com,Drug Manufacturers—Specialty & Generic,Healthcare
ALAB,United States,https://www.asteralabs.com,Semiconductors,Technology
ENLC,United States,https://www.enlink.com,Oil & Gas Midstream,Energy
LPTH,United States,https://www.lightpath.com,Electronic Components,Technology
ALL,United States,https://www.allstate.com,Insurance—Property & Casualty,Financial Services
CLRCU,United Kingdom,https://www.climate-rock.com,Shell Companies,Financial Services
FTCI,United States,https://ftcsolar.com,Solar,Technology
LWAY,United States,https://lifewaykefir.com,Packaged Foods,Consumer Defensive
DGICA,United States,https://www.donegalgroup.com,Insurance—Property & Casualty,Financial Services
IOSP,United States,https://innospec.com,Specialty Chemicals,Basic Materials
PTCT,United States,https://www.ptcbio.com,Biotechnology,Healthcare
SNY,France,https://www.sanofi.com,Drug Manufacturers—General,Healthcare
HSII,United States,https://www.heidrick.com,Staffing & Employment Services,Industrials
FITBI,United States,https://www.53.com,Banks—Regional,Financial Services
ANAB,United States,https://www.anaptysbio.com,Biotechnology,Healthcare
BNGO,United States,https://www.bionano.com,Medical Instruments & Supplies,Healthcare
OCUL,United States,https://www.ocutx.com,Biotechnology,Healthcare
POWI,United States,https://www.power.com,Semiconductors,Technology
IVCBW,Cayman Islands,https://investcorp.prod-use1.investis.com/eu1,Shell Companies,Financial Services
LAES,Switzerland,https://www.sealsq.com,Semiconductors,Technology
AMRX,United States,https://amneal.com,Drug Manufacturers—Specialty & Generic,Healthcare
GSK,United Kingdom,https://www.gsk.com,Drug Manufacturers—General,Healthcare
BKH,United States,https://www.blackhillscorp.com,Utilities—Regulated Gas,Utilities
MERC,Canada,https://www.mercerint.com,Paper & Paper Products,Basic Materials
DCOMP,United States,https://www.dime.com,Banks—Regional,Financial Services
IAF,Australia,https://www.aberdeeniaf.com,Asset Management,Financial Services
WST,United States,https://www.westpharma.com,Medical Instruments & Supplies,Healthcare
EDIT,United States,https://www.editasmedicine.com,Biotechnology,Healthcare
UTG,United States,https://www.utilityincomefund.com/,Asset Management,Financial Services
ANIP,United States,https://www.anipharmaceuticals.com,Drug Manufacturers—Specialty & Generic,Healthcare
RELY,United States,https://www.remitly.com/us/en,Software—Infrastructure,Technology
ACHC,United States,https://www.acadiahealthcare.com,Medical Care Facilities,Healthcare
CAPT,South Korea,https://www.captivision.com,Building Materials,Basic Materials
MNYWW,Singapore,https://www.moneyherogroup.com,Internet Content & Information,Communication Services
ASLE,United States,https://www.aersale.com,Airports & Air Services,Industrials
GLDG,Canada,https://www.goldmining.com,Gold,Basic Materials
INCY,United States,https://www.incyte.com,Biotechnology,Healthcare
JELD,United States,https://www.jeld-wen.com,Building Products & Equipment,Industrials
BRFS,Brazil,https://www.brf-global.com,Packaged Foods,Consumer Defensive
DGLY,United States,https://www.digitalallyinc.com,Internet Content & Information,Communication Services
CLDX,United States,https://www.celldex.com,Biotechnology,Healthcare
NGL,United States,https://www.nglenergypartners.com,Oil & Gas Midstream,Energy
W,United States,https://www.wayfair.com,Internet Retail,Consumer Cyclical
ERIE,United States,https://www.erieinsurance.com,Insurance Brokers,Financial Services
NBB,United States,https://www.nuveen.com/CEF/FundDetail.aspx?FundCode=NBB,Asset Management,Financial Services
PETS,United States,https://www.1800petmeds.com,Pharmaceutical Retailers,Healthcare
PLG,Canada,https://www.platinumgroupmetals.net,Other Precious Metals & Mining,Basic Materials
BUSE,United States,https://www.busey.com,Banks—Regional,Financial Services
LEU,United States,https://www.centrusenergy.com,Uranium,Energy
CHSCM,United States,https://www.chsinc.com,Farm Products,Consumer Defensive
EVOK,United States,https://www.evokepharma.com,Drug Manufacturers—Specialty & Generic,Healthcare
LFST,United States,https://lifestance.com,Medical Care Facilities,Healthcare
CAG,United States,https://www.conagrabrands.com,Packaged Foods,Consumer Defensive
OPEN,United States,https://www.opendoor.com,Real Estate Services,Real Estate
FARM,United States,https://www.farmerbros.com,Packaged Foods,Consumer Defensive
SYT,Japan,https://www.syla-tech.jp,Software—Application,Technology
BLFY,United States,https://www.bluefoundrybank.com,Banks—Regional,Financial Services
CHSCO,United States,https://www.chsinc.com,Farm Products,Consumer Defensive
SLNO,United States,https://soleno.life,Biotechnology,Healthcare
CNTB,United States,https://www.connectbiopharm.com,Biotechnology,Healthcare
SKIL,United States,https://www.skillsoft.com,Education & Training Services,Consumer Defensive
EAT,United States,https://brinker.com,Restaurants,Consumer Cyclical
NIXXW,United States,https://www.recruiter.com,Staffing & Employment Services,Industrials
SPOT,Luxembourg,https://www.spotify.com,Internet Content & Information,Communication Services
CMLS,United States,https://www.cumulusmedia.com,Broadcasting,Communication Services
RCUS,United States,https://www.arcusbio.com,Biotechnology,Healthcare
UAMY,United States,https://usantimony.com,Other Industrial Metals & Mining,Basic Materials
GBX,United States,https://www.gbrx.com,Railroads,Industrials
LIQT,Denmark,https://liqtech.com,Pollution & Treatment Controls,Industrials
CR,United States,https://www.craneco.com,Specialty Industrial Machinery,Industrials
BBY,United States,https://corporate.bestbuy.com,Specialty Retail,Consumer Cyclical
MBUU,United States,https://www.malibuboats.com,Recreational Vehicles,Consumer Cyclical
DMYY,United States,https://www.dmysquared.com,Shell Companies,Financial Services
MMLP,United States,https://mmlp.com,Oil & Gas Midstream,Energy
BSBK,United States,https://www.bogotasavingsbank.com,Banks—Regional,Financial Services
CNI,Canada,https://www.cn.ca,Railroads,Industrials
DVA,United States,https://www.davita.com,Medical Care Facilities,Healthcare
RVP,United States,https://www.retractable.com,Medical Instruments & Supplies,Healthcare
AEVA,United States,https://www.aeva.com,Software—Infrastructure,Technology
QMCO,United States,https://www.quantum.com,Computer Hardware,Technology
OVBC,United States,https://www.ovbc.com,Banks—Regional,Financial Services
EEX,United States,https://www.emeraldx.com,Advertising Agencies,Communication Services
CDW,United States,https://www.cdw.com,Information Technology Services,Technology
JPI,United States,https://www.nuveen.com/CEF/Product/Overview.aspx?fundcode=JPI,Asset Management,Financial Services
LUNG,United States,https://pulmonx.com,Medical Devices,Healthcare
CASS,United States,https://www.cassinfo.com,Specialty Business Services,Industrials
BLAC,United States,https://www.bellevuespac.com,Shell Companies,Financial Services
CECO,United States,https://www.cecoenviro.com,Pollution & Treatment Controls,Industrials
INKT,United States,https://minktherapeutics.com,Biotechnology,Healthcare
HPH,China,https://www.puyiwm.com,Asset Management,Financial Services
DNOW,United States,https://www.dnow.com,Industrial Distribution,Industrials
GFAIW,Singapore,https://www.guardforceai.com,Security & Protection Services,Industrials
EMBC,United States,https://www.embecta.com,Medical Instruments & Supplies,Healthcare
BNT,Bermuda,https://bnre.brookfield.com,Insurance—Diversified,Financial Services
ASX,Taiwan,https://www.aseglobal.com,Semiconductors,Technology
TBLA,United States,https://www.taboola.com,Internet Content & Information,Communication Services
PWM,Hong Kong,https://www.prestigewm.hk,Asset Management,Financial Services
LSTA,United States,https://www.lisata.com,Biotechnology,Healthcare
VTRS,United States,https://www.viatris.com,Drug Manufacturers—Specialty & Generic,Healthcare
MGTX,United States,https://meiragtx.com,Biotechnology,Healthcare
RDVT,United States,https://www.redviolet.com,Software—Application,Technology
UNM,United States,https://www.unum.com,Insurance—Life,Financial Services
SCCO,United States,https://www.southerncoppercorp.com,Copper,Basic Materials
ILLRW,United States,https://trillercorp.com,Software—Application,Technology
CB,Switzerland,https://www.chubb.com/us-en,Insurance—Property & Casualty,Financial Services
FGI,United States,https://www.fgi-industries.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical
AMSC,United States,https://www.amsc.com,Specialty Industrial Machinery,Industrials
RAMP,United States,https://liveramp.com,Software—Infrastructure,Technology
ENPH,United States,https://www.enphase.com,Solar,Technology
BLX,Panama,https://www.bladex.com,Banks—Regional,Financial Services
AGR,United States,https://www.avangrid.com,Utilities—Regulated Electric,Utilities
ACGL,Bermuda,https://www.archgroup.com,Insurance—Diversified,Financial Services
GNL,United States,https://www.globalnetlease.com,REIT—Diversified,Real Estate
VBTX,United States,https://www.veritexbank.com,Banks—Regional,Financial Services
CSQ,United States,https://fundinvestor.calamos.com/ClosedEndFunds/CEFund.aspx?name=CSQ,Asset Management,Financial Services
BOWL,United States,https://www.bowlerocorp.com,Leisure,Consumer Cyclical
OPRA,Norway,https://www.opera.com,Internet Content & Information,Communication Services
HWC,United States,https://www.hancockwhitney.com,Banks—Regional,Financial Services
DTSS,China,https://www.dataseainc.com,Software—Infrastructure,Technology
